Date,Swedish Krona
2013-07-04,8.7080
2013-07-03,8.7083
2013-07-02,8.7008
2013-07-01,8.6958
2013-06-28,8.7773
2013-06-27,8.7560
2013-06-26,8.7615
2013-06-25,8.7683
2013-06-24,8.8884
2013-06-21,8.6927
2013-06-20,8.6724
2013-06-19,8.5750
2013-06-18,8.6753
2013-06-17,8.6122
2013-06-14,8.6096
2013-06-13,8.6765
2013-06-12,8.6808
2013-06-11,8.7454
2013-06-10,8.7144
2013-06-07,8.6912
2013-06-06,8.6072
2013-06-05,8.6255
2013-06-04,8.5704
2013-06-03,8.5723
2013-05-31,8.5828
2013-05-30,8.5720
2013-05-29,8.6082
2013-05-28,8.5874
2013-05-27,8.5964
2013-05-24,8.5980
2013-05-23,8.5943
2013-05-22,8.5451
2013-05-21,8.5600
2013-05-20,8.5754
2013-05-17,8.5922
2013-05-16,8.5893
2013-05-15,8.5960
2013-05-14,8.6333
2013-05-13,8.5702
2013-05-10,8.5511
2013-05-09,8.5395
2013-05-08,8.5402
2013-05-07,8.5287
2013-05-06,8.5543
2013-05-03,8.5307
2013-05-02,8.5503
2013-04-30,8.5420
2013-04-29,8.5503
2013-04-26,8.5579
2013-04-25,8.5961
2013-04-24,8.5885
2013-04-23,8.5926
2013-04-22,8.5139
2013-04-19,8.5110
2013-04-18,8.5008
2013-04-17,8.4727
2013-04-16,8.3823
2013-04-15,8.3704
2013-04-12,8.3373
2013-04-11,8.3138
2013-04-10,8.3353
2013-04-09,8.3765
2013-04-08,8.3591
2013-04-05,8.3984
2013-04-04,8.4064
2013-04-03,8.3258
2013-04-02,8.3110
2013-03-28,8.3553
2013-03-27,8.3020
2013-03-26,8.3561
2013-03-25,8.4361
2013-03-22,8.4232
2013-03-21,8.3654
2013-03-20,8.3374
2013-03-19,8.3421
2013-03-18,8.3370
2013-03-15,8.3515
2013-03-14,8.3784
2013-03-13,8.2931
2013-03-12,8.3182
2013-03-11,8.3260
2013-03-08,8.3239
2013-03-07,8.2940
2013-03-06,8.3159
2013-03-05,8.3384
2013-03-04,8.3801
2013-03-01,8.3660
2013-02-28,8.4475
2013-02-27,8.4352
2013-02-26,8.4594
2013-02-25,8.4740
2013-02-22,8.4572
2013-02-21,8.4615
2013-02-20,8.4297
2013-02-19,8.4483
2013-02-18,8.4598
2013-02-15,8.4557
2013-02-14,8.4492
2013-02-13,8.4768
2013-02-12,8.5701
2013-02-11,8.5754
2013-02-08,8.5950
2013-02-07,8.6339
2013-02-06,8.5895
2013-02-05,8.5632
2013-02-04,8.5823
2013-02-01,8.6022
2013-01-31,8.6325
2013-01-30,8.6117
2013-01-29,8.6110
2013-01-28,8.6583
2013-01-25,8.6889
2013-01-24,8.6879
2013-01-23,8.6909
2013-01-22,8.6909
2013-01-21,8.6936
2013-01-18,8.6642
2013-01-17,8.6430
2013-01-16,8.6341
2013-01-15,8.6338
2013-01-14,8.6178
2013-01-11,8.6248
2013-01-10,8.5666
2013-01-09,8.5954
2013-01-08,8.5766
2013-01-07,8.5144
2013-01-04,8.5310
2013-01-03,8.5398
2013-01-02,8.5704
2012-12-31,8.5820
2012-12-28,8.5615
2012-12-27,8.6273
2012-12-24,8.6323
2012-12-21,8.5945
2012-12-20,8.6349
2012-12-19,8.6662
2012-12-18,8.7378
2012-12-17,8.7540
2012-12-14,8.7743
2012-12-13,8.7215
2012-12-12,8.6275
2012-12-11,8.6449
2012-12-10,8.6336
2012-12-07,8.6180
2012-12-06,8.6294
2012-12-05,8.6510
2012-12-04,8.6265
2012-12-03,8.6558
2012-11-30,8.6625
2012-11-29,8.6371
2012-11-28,8.6174
2012-11-27,8.6420
2012-11-26,8.5763
2012-11-23,8.5879
2012-11-22,8.6065
2012-11-21,8.6220
2012-11-20,8.6463
2012-11-19,8.6419
2012-11-16,8.6493
2012-11-15,8.6480
2012-11-14,8.6260
2012-11-13,8.6077
2012-11-12,8.5809
2012-11-09,8.5745
2012-11-08,8.5105
2012-11-07,8.5547
2012-11-06,8.5721
2012-11-05,8.5690
2012-11-02,8.5955
2012-11-01,8.6398
2012-10-31,8.6000
2012-10-30,8.6155
2012-10-29,8.6219
2012-10-26,8.6730
2012-10-25,8.6883
2012-10-24,8.6558
2012-10-23,8.6174
2012-10-22,8.5924
2012-10-19,8.5717
2012-10-18,8.5843
2012-10-17,8.6587
2012-10-16,8.6274
2012-10-15,8.6591
2012-10-12,8.6830
2012-10-11,8.6627
2012-10-10,8.6068
2012-10-09,8.6117
2012-10-08,8.6057
2012-10-05,8.5728
2012-10-04,8.6099
2012-10-03,8.6090
2012-10-02,8.5326
2012-10-01,8.4731
2012-09-28,8.4498
2012-09-27,8.4500
2012-09-26,8.4998
2012-09-25,8.4725
2012-09-24,8.4928
2012-09-21,8.4956
2012-09-20,8.4885
2012-09-19,8.5214
2012-09-18,8.5685
2012-09-17,8.6243
2012-09-14,8.5884
2012-09-13,8.5088
2012-09-12,8.4735
2012-09-11,8.4773
2012-09-10,8.4935
2012-09-07,8.4865
2012-09-06,8.5026
2012-09-05,8.4415
2012-09-04,8.4075
2012-09-03,8.4161
2012-08-31,8.3362
2012-08-30,8.3478
2012-08-29,8.3375
2012-08-28,8.2405
2012-08-27,8.2397
2012-08-24,8.2441
2012-08-23,8.3087
2012-08-22,8.3412
2012-08-21,8.2595
2012-08-20,8.2339
2012-08-17,8.2766
2012-08-16,8.2347
2012-08-15,8.2250
2012-08-14,8.2483
2012-08-13,8.2312
2012-08-10,8.2077
2012-08-09,8.2669
2012-08-08,8.2770
2012-08-07,8.3220
2012-08-06,8.3401
2012-08-03,8.2797
2012-08-02,8.3340
2012-08-01,8.3189
2012-07-31,8.3590
2012-07-30,8.3488
2012-07-27,8.5008
2012-07-26,8.4505
2012-07-25,8.4592
2012-07-24,8.4215
2012-07-23,8.4508
2012-07-20,8.4540
2012-07-19,8.5045
2012-07-18,8.4927
2012-07-17,8.6046
2012-07-16,8.6185
2012-07-13,8.5746
2012-07-12,8.5808
2012-07-11,8.5384
2012-07-10,8.5734
2012-07-09,8.6225
2012-07-06,8.6576
2012-07-05,8.6177
2012-07-04,8.6876
2012-07-03,8.7305
2012-07-02,8.7440
2012-06-29,8.7728
2012-06-28,8.8009
2012-06-27,8.8242
2012-06-26,8.8204
2012-06-25,8.8165
2012-06-22,8.8008
2012-06-21,8.8360
2012-06-20,8.8434
2012-06-19,8.8398
2012-06-18,8.8412
2012-06-15,8.8353
2012-06-14,8.8373
2012-06-13,8.8320
2012-06-12,8.8640
2012-06-11,8.8640
2012-06-08,8.9781
2012-06-07,8.9664
2012-06-06,9.0165
2012-06-05,8.9690
2012-06-04,9.0070
2012-06-01,8.9947
2012-05-31,8.9752
2012-05-30,8.9555
2012-05-29,8.9865
2012-05-28,8.9982
2012-05-25,8.9930
2012-05-24,8.9760
2012-05-23,9.0605
2012-05-22,9.0890
2012-05-21,9.1191
2012-05-18,9.0996
2012-05-17,9.1356
2012-05-16,9.0970
2012-05-15,9.0437
2012-05-14,9.0020
2012-05-11,8.9840
2012-05-10,8.9448
2012-05-09,8.9097
2012-05-08,8.8885
2012-05-07,8.9105
2012-05-04,8.9041
2012-05-03,8.8713
2012-05-02,8.8884
2012-04-30,8.9185
2012-04-27,8.9024
2012-04-26,8.8760
2012-04-25,8.8958
2012-04-24,8.8880
2012-04-23,8.8618
2012-04-20,8.8396
2012-04-19,8.8416
2012-04-18,8.8500
2012-04-17,8.8822
2012-04-16,8.8822
2012-04-13,8.8945
2012-04-12,8.8912
2012-04-11,8.9070
2012-04-10,8.8730
2012-04-05,8.8134
2012-04-04,8.8185
2012-04-03,8.7938
2012-04-02,8.8052
2012-03-30,8.8455
2012-03-29,8.8450
2012-03-28,8.8800
2012-03-27,8.8935
2012-03-26,8.9277
2012-03-23,8.9240
2012-03-22,8.9265
2012-03-21,8.9185
2012-03-20,8.9120
2012-03-19,8.8770
2012-03-16,8.8560
2012-03-15,8.9160
2012-03-14,8.8830
2012-03-13,8.8889
2012-03-12,8.9312
2012-03-09,8.9075
2012-03-08,8.8894
2012-03-07,8.9240
2012-03-06,8.8906
2012-03-05,8.8382
2012-03-02,8.8316
2012-03-01,8.8135
2012-02-29,8.8088
2012-02-28,8.8275
2012-02-27,8.8334
2012-02-24,8.8225
2012-02-23,8.8175
2012-02-22,8.8080
2012-02-21,8.8107
2012-02-20,8.8110
2012-02-17,8.8316
2012-02-16,8.8065
2012-02-15,8.7861
2012-02-14,8.7814
2012-02-13,8.8098
2012-02-10,8.8065
2012-02-09,8.8045
2012-02-08,8.8285
2012-02-07,8.8215
2012-02-06,8.8025
2012-02-03,8.8480
2012-02-02,8.8565
2012-02-01,8.8896
2012-01-31,8.8967
2012-01-30,8.8996
2012-01-27,8.8966
2012-01-26,8.8775
2012-01-25,8.8506
2012-01-24,8.7940
2012-01-23,8.7791
2012-01-20,8.7804
2012-01-19,8.7605
2012-01-18,8.8236
2012-01-17,8.8376
2012-01-16,8.8748
2012-01-13,8.8892
2012-01-12,8.8515
2012-01-11,8.8087
2012-01-10,8.8120
2012-01-09,8.8343
2012-01-06,8.8388
2012-01-05,8.8461
2012-01-04,8.8985
2012-01-03,8.9283
2012-01-02,8.9275
2011-12-30,8.9120
2011-12-29,8.9414
2011-12-28,8.9685
2011-12-27,8.9735
2011-12-23,8.9648
2011-12-22,8.9952
2011-12-21,9.0021
2011-12-20,8.9780
2011-12-19,8.9898
2011-12-16,9.0337
2011-12-15,9.0708
2011-12-14,9.0852
2011-12-13,9.0605
2011-12-12,9.0525
2011-12-09,9.0185
2011-12-08,9.0140
2011-12-07,9.0149
2011-12-06,9.0552
2011-12-05,9.0460
2011-12-02,9.0834
2011-12-01,9.1258
2011-11-30,9.1460
2011-11-29,9.2195
2011-11-28,9.2597
2011-11-25,9.2505
2011-11-24,9.2440
2011-11-23,9.2157
2011-11-22,9.2035
2011-11-21,9.1795
2011-11-18,9.1606
2011-11-17,9.1747
2011-11-16,9.1313
2011-11-15,9.1238
2011-11-14,9.1146
2011-11-11,9.0935
2011-11-10,9.0643
2011-11-09,9.0753
2011-11-08,9.0355
2011-11-07,9.0845
2011-11-04,9.1113
2011-11-03,9.0272
2011-11-02,9.0730
2011-11-01,9.0625
2011-10-31,9.0090
2011-10-28,9.0182
2011-10-27,9.0280
2011-10-26,9.0967
2011-10-25,9.1110
2011-10-24,9.1065
2011-10-21,9.1031
2011-10-20,9.0978
2011-10-19,9.1245
2011-10-18,9.1589
2011-10-17,9.1582
2011-10-14,9.1395
2011-10-13,9.1374
2011-10-12,9.1171
2011-10-11,9.1202
2011-10-10,9.1249
2011-10-07,9.1330
2011-10-06,9.1650
2011-10-05,9.1190
2011-10-04,9.1628
2011-10-03,9.1592
2011-09-30,9.2580
2011-09-29,9.2116
2011-09-28,9.1930
2011-09-27,9.1774
2011-09-26,9.2475
2011-09-23,9.3127
2011-09-22,9.2762
2011-09-21,9.1170
2011-09-20,9.1198
2011-09-19,9.1684
2011-09-16,9.1610
2011-09-15,9.1940
2011-09-14,9.1720
2011-09-13,9.1260
2011-09-12,8.9905
2011-09-09,8.8945
2011-09-08,8.9556
2011-09-07,8.9729
2011-09-06,9.0888
2011-09-05,9.0975
2011-09-02,9.1237
2011-09-01,9.0960
2011-08-31,9.1640
2011-08-30,9.1900
2011-08-29,9.1157
2011-08-26,9.1082
2011-08-25,9.1099
2011-08-24,9.1234
2011-08-23,9.1046
2011-08-22,9.1403
2011-08-19,9.2204
2011-08-18,9.1590
2011-08-17,9.1685
2011-08-16,9.2498
2011-08-15,9.2850
2011-08-12,9.2376
2011-08-11,9.2947
2011-08-10,9.2323
2011-08-09,9.2127
2011-08-08,9.2259
2011-08-05,9.2070
2011-08-04,9.1494
2011-08-03,9.0875
2011-08-02,9.0130
2011-08-01,9.0070
2011-07-29,9.0689
2011-07-28,9.0735
2011-07-27,9.0632
2011-07-26,9.0728
2011-07-25,9.1083
2011-07-22,9.0787
2011-07-21,9.1008
2011-07-20,9.1713
2011-07-19,9.2300
2011-07-18,9.2534
2011-07-15,9.2121
2011-07-14,9.1975
2011-07-13,9.2264
2011-07-12,9.2090
2011-07-11,9.1720
2011-07-08,9.0838
2011-07-07,9.0950
2011-07-06,9.0902
2011-07-05,9.0806
2011-07-04,9.0992
2011-07-01,9.1280
2011-06-30,9.1739
2011-06-29,9.2047
2011-06-28,9.2475
2011-06-27,9.1929
2011-06-24,9.1802
2011-06-23,9.1650
2011-06-22,9.1550
2011-06-21,9.1564
2011-06-20,9.1708
2011-06-17,9.1887
2011-06-16,9.2034
2011-06-15,9.1482
2011-06-14,9.1183
2011-06-13,9.1244
2011-06-10,9.0885
2011-06-09,9.0605
2011-06-08,9.0442
2011-06-07,9.0082
2011-06-06,8.9965
2011-06-03,8.9970
2011-06-02,8.9607
2011-06-01,8.8890
2011-05-31,8.8932
2011-05-30,8.8914
2011-05-27,8.9108
2011-05-26,8.9010
2011-05-25,8.9150
2011-05-24,8.9200
2011-05-23,8.9155
2011-05-20,8.9324
2011-05-19,8.9640
2011-05-18,8.9840
2011-05-17,9.0015
2011-05-16,9.0090
2011-05-13,8.9951
2011-05-12,8.9566
2011-05-11,8.9460
2011-05-10,8.9565
2011-05-09,8.9791
2011-05-06,9.0215
2011-05-05,9.0682
2011-05-04,9.0105
2011-05-03,8.9581
2011-05-02,8.9267
2011-04-29,8.9140
2011-04-28,8.9280
2011-04-27,8.9364
2011-04-26,8.9257
2011-04-21,8.8885
2011-04-20,8.9011
2011-04-19,8.9210
2011-04-18,8.9352
2011-04-15,8.9660
2011-04-14,9.0293
2011-04-13,9.0300
2011-04-12,9.0822
2011-04-11,9.0125
2011-04-08,8.9895
2011-04-07,9.0455
2011-04-06,9.0124
2011-04-05,8.9895
2011-04-04,8.9880
2011-04-01,8.9382
2011-03-31,8.9329
2011-03-30,8.9185
2011-03-29,8.9850
2011-03-28,8.9729
2011-03-25,8.9922
2011-03-24,8.9455
2011-03-23,8.9310
2011-03-22,8.9320
2011-03-21,8.9006
2011-03-18,8.9065
2011-03-17,8.9905
2011-03-16,8.9730
2011-03-15,8.9790
2011-03-14,8.8405
2011-03-11,8.8130
2011-03-10,8.8115
2011-03-09,8.8055
2011-03-08,8.8470
2011-03-07,8.8755
2011-03-04,8.8350
2011-03-03,8.7576
2011-03-02,8.7330
2011-03-01,8.7090
2011-02-28,8.7445
2011-02-25,8.8320
2011-02-24,8.7985
2011-02-23,8.7935
2011-02-22,8.7870
2011-02-21,8.7620
2011-02-18,8.7328
2011-02-17,8.7430
2011-02-16,8.7325
2011-02-15,8.7255
2011-02-14,8.7562
2011-02-11,8.8022
2011-02-10,8.8234
2011-02-09,8.7885
2011-02-08,8.7715
2011-02-07,8.8050
2011-02-04,8.8185
2011-02-03,8.8800
2011-02-02,8.8615
2011-02-01,8.8050
2011-01-31,8.8670
2011-01-28,8.8530
2011-01-27,8.8452
2011-01-26,8.8585
2011-01-25,8.9074
2011-01-24,8.9530
2011-01-21,8.9590
2011-01-20,8.9490
2011-01-19,8.9325
2011-01-18,8.9203
2011-01-17,8.9160
2011-01-14,8.9765
2011-01-13,8.9005
2011-01-12,8.8435
2011-01-11,8.8740
2011-01-10,8.9205
2011-01-07,8.9378
2011-01-06,8.9210
2011-01-05,8.9295
2011-01-04,8.9545
2011-01-03,8.9370
2010-12-31,8.9655
2010-12-30,9.0133
2010-12-29,8.9885
2010-12-28,8.9968
2010-12-27,8.9771
2010-12-24,8.9885
2010-12-23,8.9630
2010-12-22,8.9812
2010-12-21,8.9795
2010-12-20,8.9860
2010-12-17,9.0223
2010-12-16,9.0381
2010-12-15,9.0798
2010-12-14,9.1284
2010-12-13,9.1464
2010-12-10,9.1077
2010-12-09,9.1310
2010-12-08,9.1484
2010-12-07,9.0980
2010-12-06,9.1115
2010-12-03,9.1265
2010-12-02,9.1531
2010-12-01,9.1540
2010-11-30,9.1715
2010-11-29,9.2205
2010-11-26,9.3070
2010-11-25,9.2705
2010-11-24,9.2923
2010-11-23,9.3865
2010-11-22,9.3855
2010-11-19,9.3945
2010-11-18,9.3573
2010-11-17,9.3980
2010-11-16,9.3753
2010-11-15,9.3690
2010-11-12,9.3582
2010-11-11,9.3102
2010-11-10,9.2975
2010-11-09,9.3083
2010-11-08,9.2940
2010-11-05,9.2910
2010-11-04,9.2550
2010-11-03,9.3240
2010-11-02,9.3230
2010-11-01,9.2765
2010-10-29,9.3610
2010-10-28,9.3164
2010-10-27,9.3317
2010-10-26,9.3028
2010-10-25,9.1990
2010-10-22,9.2565
2010-10-21,9.2675
2010-10-20,9.3115
2010-10-19,9.3350
2010-10-18,9.2871
2010-10-15,9.2230
2010-10-14,9.2340
2010-10-13,9.2662
2010-10-12,9.2460
2010-10-11,9.2715
2010-10-08,9.3170
2010-10-07,9.3208
2010-10-06,9.2993
2010-10-05,9.2626
2010-10-04,9.2398
2010-10-01,9.2183
2010-09-30,9.1421
2010-09-29,9.1545
2010-09-28,9.2240
2010-09-27,9.1710
2010-09-24,9.2070
2010-09-23,9.2054
2010-09-22,9.1276
2010-09-21,9.1459
2010-09-20,9.1780
2010-09-17,9.2295
2010-09-16,9.2180
2010-09-15,9.1950
2010-09-14,9.2260
2010-09-13,9.1840
2010-09-10,9.2019
2010-09-09,9.2488
2010-09-08,9.2710
2010-09-07,9.3185
2010-09-06,9.3013
2010-09-03,9.3131
2010-09-02,9.3185
2010-09-01,9.3490
2010-08-31,9.3890
2010-08-30,9.3872
2010-08-27,9.3745
2010-08-26,9.4297
2010-08-25,9.4710
2010-08-24,9.4165
2010-08-23,9.3940
2010-08-20,9.4761
2010-08-19,9.4389
2010-08-18,9.4453
2010-08-17,9.4330
2010-08-16,9.4943
2010-08-13,9.5021
2010-08-12,9.4780
2010-08-11,9.4790
2010-08-10,9.4029
2010-08-09,9.3940
2010-08-06,9.3800
2010-08-05,9.3823
2010-08-04,9.3843
2010-08-03,9.3650
2010-08-02,9.3570
2010-07-30,9.4333
2010-07-29,9.4705
2010-07-28,9.4795
2010-07-27,9.4615
2010-07-26,9.4862
2010-07-23,9.4410
2010-07-22,9.4495
2010-07-21,9.4595
2010-07-20,9.5007
2010-07-19,9.5312
2010-07-16,9.4810
2010-07-15,9.4162
2010-07-14,9.4118
2010-07-13,9.4033
2010-07-12,9.4560
2010-07-09,9.4767
2010-07-08,9.5474
2010-07-07,9.6160
2010-07-06,9.6250
2010-07-05,9.5995
2010-07-02,9.5520
2010-07-01,9.6018
2010-06-30,9.5259
2010-06-29,9.5241
2010-06-28,9.5584
2010-06-25,9.5610
2010-06-24,9.5741
2010-06-23,9.5120
2010-06-22,9.5580
2010-06-21,9.5178
2010-06-18,9.5599
2010-06-17,9.5740
2010-06-16,9.6014
2010-06-15,9.6215
2010-06-14,9.5670
2010-06-11,9.5810
2010-06-10,9.5775
2010-06-09,9.6177
2010-06-08,9.6597
2010-06-07,9.6449
2010-06-04,9.5495
2010-06-03,9.5210
2010-06-02,9.5668
2010-06-01,9.6163
2010-05-31,9.6230
2010-05-28,9.6580
2010-05-27,9.6660
2010-05-26,9.6990
2010-05-25,9.8275
2010-05-24,9.7960
2010-05-21,9.8310
2010-05-20,9.7388
2010-05-19,9.6075
2010-05-18,9.5545
2010-05-17,9.6035
2010-05-14,9.5745
2010-05-13,9.5306
2010-05-12,9.5781
2010-05-11,9.6563
2010-05-10,9.6861
2010-05-07,9.7633
2010-05-06,9.7120
2010-05-05,9.6419
2010-05-04,9.5896
2010-05-03,9.6095
2010-04-30,9.6217
2010-04-29,9.6267
2010-04-28,9.6258
2010-04-27,9.5770
2010-04-26,9.5680
2010-04-23,9.5910
2010-04-22,9.6152
2010-04-21,9.5954
2010-04-20,9.6450
2010-04-19,9.6980
2010-04-16,9.6870
2010-04-15,9.7069
2010-04-14,9.7327
2010-04-13,9.7575
2010-04-12,9.7460
2010-04-09,9.6941
2010-04-08,9.6785
2010-04-07,9.6755
2010-04-06,9.6630
2010-04-01,9.7288
2010-03-31,9.7135
2010-03-30,9.7803
2010-03-29,9.7760
2010-03-26,9.7083
2010-03-25,9.6650
2010-03-24,9.6922
2010-03-23,9.7285
2010-03-22,9.7585
2010-03-19,9.6775
2010-03-18,9.7243
2010-03-17,9.7403
2010-03-16,9.7242
2010-03-15,9.7143
2010-03-12,9.7288
2010-03-11,9.7285
2010-03-10,9.7180
2010-03-09,9.7280
2010-03-08,9.6794
2010-03-05,9.7178
2010-03-04,9.7430
2010-03-03,9.7945
2010-03-02,9.7316
2010-03-01,9.7649
2010-02-26,9.7260
2010-02-25,9.7496
2010-02-24,9.7850
2010-02-23,9.7913
2010-02-22,9.8090
2010-02-19,9.8460
2010-02-18,9.7913
2010-02-17,9.8183
2010-02-16,9.8770
2010-02-15,9.8805
2010-02-12,9.9144
2010-02-11,9.9598
2010-02-10,10.0335
2010-02-09,10.1217
2010-02-08,10.1616
2010-02-05,10.2405
2010-02-04,10.1330
2010-02-03,10.1060
2010-02-02,10.1229
2010-02-01,10.1417
2010-01-29,10.2388
2010-01-28,10.2021
2010-01-27,10.2446
2010-01-26,10.2723
2010-01-25,10.2075
2010-01-22,10.2136
2010-01-21,10.1375
2010-01-20,10.1165
2010-01-19,10.1518
2010-01-18,10.1295
2010-01-15,10.1430
2010-01-14,10.1715
2010-01-13,10.1978
2010-01-12,10.2215
2010-01-11,10.1995
2010-01-08,10.2255
2010-01-07,10.2120
2010-01-06,10.1870
2010-01-05,10.2120
2010-01-04,10.1930
2009-12-31,10.2520
2009-12-30,10.2953
2009-12-29,10.3550
2009-12-28,10.3965
2009-12-24,10.4543
2009-12-23,10.4511
2009-12-22,10.4295
2009-12-21,10.4035
2009-12-18,10.4580
2009-12-17,10.4380
2009-12-16,10.4208
2009-12-15,10.4635
2009-12-14,10.4225
2009-12-11,10.4490
2009-12-10,10.4367
2009-12-09,10.4995
2009-12-08,10.4841
2009-12-07,10.4306
2009-12-04,10.3716
2009-12-03,10.3159
2009-12-02,10.3413
2009-12-01,10.4185
2009-11-30,10.4533
2009-11-27,10.4323
2009-11-26,10.4548
2009-11-25,10.3570
2009-11-24,10.3145
2009-11-23,10.2985
2009-11-20,10.3543
2009-11-19,10.2855
2009-11-18,10.2120
2009-11-17,10.2220
2009-11-16,10.1943
2009-11-13,10.2375
2009-11-12,10.2480
2009-11-11,10.2233
2009-11-10,10.2850
2009-11-09,10.3005
2009-11-06,10.3870
2009-11-05,10.4402
2009-11-04,10.4384
2009-11-03,10.4635
2009-11-02,10.3936
2009-10-30,10.3845
2009-10-29,10.3359
2009-10-28,10.3912
2009-10-27,10.2595
2009-10-26,10.2000
2009-10-23,10.2338
2009-10-22,10.3234
2009-10-21,10.3155
2009-10-20,10.3690
2009-10-19,10.3978
2009-10-16,10.3907
2009-10-15,10.3355
2009-10-14,10.3029
2009-10-13,10.3390
2009-10-12,10.2978
2009-10-09,10.2763
2009-10-08,10.3134
2009-10-07,10.3610
2009-10-06,10.2570
2009-10-05,10.3030
2009-10-02,10.2490
2009-10-01,10.1890
2009-09-30,10.2320
2009-09-29,10.2330
2009-09-28,10.2295
2009-09-25,10.1538
2009-09-24,10.1105
2009-09-23,10.0778
2009-09-22,10.0940
2009-09-21,10.1390
2009-09-18,10.1125
2009-09-17,10.1134
2009-09-16,10.1396
2009-09-15,10.2438
2009-09-14,10.2627
2009-09-11,10.2128
2009-09-10,10.2425
2009-09-09,10.2308
2009-09-08,10.1867
2009-09-07,10.1955
2009-09-04,10.2844
2009-09-03,10.3138
2009-09-02,10.3186
2009-09-01,10.2200
2009-08-31,10.2191
2009-08-28,10.1480
2009-08-27,10.1615
2009-08-26,10.1445
2009-08-25,10.0895
2009-08-24,10.1046
2009-08-21,10.1432
2009-08-20,10.1977
2009-08-19,10.2585
2009-08-18,10.2375
2009-08-17,10.2880
2009-08-14,10.1835
2009-08-13,10.1960
2009-08-12,10.2656
2009-08-11,10.3486
2009-08-10,10.2129
2009-08-07,10.3008
2009-08-06,10.2707
2009-08-05,10.2683
2009-08-04,10.3043
2009-08-03,10.2983
2009-07-31,10.3358
2009-07-30,10.4515
2009-07-29,10.5849
2009-07-28,10.5850
2009-07-27,10.5265
2009-07-24,10.5995
2009-07-23,10.7567
2009-07-22,10.8073
2009-07-21,10.8925
2009-07-20,11.0023
2009-07-17,11.0476
2009-07-16,11.0135
2009-07-15,10.9746
2009-07-14,10.9725
2009-07-13,11.0518
2009-07-10,11.0022
2009-07-09,10.9785
2009-07-08,11.0600
2009-07-07,10.9650
2009-07-06,10.9205
2009-07-03,10.9135
2009-07-02,10.8400
2009-07-01,10.7200
2009-06-30,10.8125
2009-06-29,10.8658
2009-06-26,10.9595
2009-06-25,11.0718
2009-06-24,11.0260
2009-06-23,11.1025
2009-06-22,11.0785
2009-06-19,10.9725
2009-06-18,10.9660
2009-06-17,10.8932
2009-06-16,10.8595
2009-06-15,10.8345
2009-06-12,10.7555
2009-06-11,10.8025
2009-06-10,10.7296
2009-06-09,10.7995
2009-06-08,10.8925
2009-06-05,10.9250
2009-06-04,10.8115
2009-06-03,10.7766
2009-06-02,10.6375
2009-06-01,10.5965
2009-05-29,10.6678
2009-05-28,10.7353
2009-05-27,10.6540
2009-05-26,10.5545
2009-05-25,10.4720
2009-05-22,10.4800
2009-05-21,10.4476
2009-05-20,10.4915
2009-05-19,10.4705
2009-05-18,10.6049
2009-05-15,10.6372
2009-05-14,10.7710
2009-05-13,10.6525
2009-05-12,10.6218
2009-05-11,10.5205
2009-05-08,10.5120
2009-05-07,10.4770
2009-05-06,10.6160
2009-05-05,10.5865
2009-05-04,10.6665
2009-04-30,10.6915
2009-04-29,10.7597
2009-04-28,10.7475
2009-04-27,10.7273
2009-04-24,10.8310
2009-04-23,10.9158
2009-04-22,11.0375
2009-04-21,11.1760
2009-04-20,11.1180
2009-04-17,11.0405
2009-04-16,10.9340
2009-04-15,10.8650
2009-04-14,10.8460
2009-04-09,10.8590
2009-04-08,10.8975
2009-04-07,10.8780
2009-04-06,10.7400
2009-04-03,10.7751
2009-04-02,10.8215
2009-04-01,10.9303
2009-03-31,10.9400
2009-03-30,10.9662
2009-03-27,10.8935
2009-03-26,10.8765
2009-03-25,10.9565
2009-03-24,10.9165
2009-03-23,11.0760
2009-03-20,11.0560
2009-03-19,10.8663
2009-03-18,10.9630
2009-03-17,11.0265
2009-03-16,10.9869
2009-03-13,11.1025
2009-03-12,11.2122
2009-03-11,11.2475
2009-03-10,11.4625
2009-03-09,11.5655
2009-03-06,11.7135
2009-03-05,11.4825
2009-03-04,11.5175
2009-03-03,11.4853
2009-03-02,11.5755
2009-02-27,11.4524
2009-02-26,11.3175
2009-02-25,11.3060
2009-02-24,11.3423
2009-02-23,11.1350
2009-02-20,11.0728
2009-02-19,10.8987
2009-02-18,11.1088
2009-02-17,10.9780
2009-02-16,10.9230
2009-02-13,10.7455
2009-02-12,10.7945
2009-02-11,10.8175
2009-02-10,10.5205
2009-02-09,10.4375
2009-02-06,10.5655
2009-02-05,10.6265
2009-02-04,10.6693
2009-02-03,10.7506
2009-02-02,10.6765
2009-01-30,10.6090
2009-01-29,10.5341
2009-01-28,10.6145
2009-01-27,10.5375
2009-01-26,10.6000
2009-01-23,10.7058
2009-01-22,10.6905
2009-01-21,10.7680
2009-01-20,10.8895
2009-01-19,10.7870
2009-01-16,10.7665
2009-01-15,10.9925
2009-01-14,10.9475
2009-01-13,10.9242
2009-01-12,10.7605
2009-01-09,10.7215
2009-01-08,10.7120
2009-01-07,10.5763
2009-01-06,10.5675
2009-01-05,10.7075
2009-01-02,10.8425
2008-12-31,10.8700
2008-12-30,10.9500
2008-12-29,10.9795
2008-12-24,11.2305
2008-12-23,10.9555
2008-12-22,10.8335
2008-12-19,10.8585
2008-12-18,11.0475
2008-12-17,11.0075
